CustomerID,Name,Gender,Age,Country,AnnualIncome,PurchaseCount
3793,Thomas Rodriguez,Female,28,Cuba,114503,2
3794,Paul Nguyen,Female,74,Bangladesh,22159,19
3795,Jennifer Hernandez,Female,77,Mayotte,68940,20
3796,Edwin Gonzalez,Female,71,Honduras,99436,93
3797,David Armstrong,Male,62,Netherlands,96976,70
3798,Debbie Schmidt,Female,50,Western Sahara,34678,17
3799,Alex Barton,Female,34,Cape Verde,81075,89
3800,Richard Dawson,Female,23,Madagascar,67204,68
3801,Scott Stein,Male,21,United States of America,32021,94
3802,Stephen Lopez,Male,37,Morocco,26772,84
3803,Joel Cook,Female,65,Lesotho,87163,3
3804,Michele Scott,Female,64,United Arab Emirates,129968,87
3805,Allison Wilson,Female,44,China,93755,51
3806,James Tucker,Male,32,Spain,43464,82
3807,Joseph Durham,Female,23,Madagascar,71137,26
3808,Alexis Kim,Female,64,Falkland Islands (Malvinas),50232,56
3809,Jonathan Yates,Male,31,Greenland,81497,64
3810,Katherine Andrews,Male,77,Turkmenistan,128017,8
3811,Morgan Cunningham,Female,28,Georgia,94024,81
3812,Phyllis Schmidt,Female,56,Tonga,120485,95
3813,Sarah Miller,Male,26,Austria,129898,37
3814,Lisa Kaiser,Male,43,Palestinian Territory,71448,97
3815,Pamela Jordan,Female,33,Bhutan,125468,27
3816,Jerry Gilmore,Male,22,Malawi,104517,45
3817,Marie Jones,Male,74,Burundi,20901,4
3818,Gina Rose,Female,69,Chile,107980,86
3819,Samantha Reynolds,Female,78,Saint Helena,127594,90
3820,Kenneth Smith,Female,27,Saudi Arabia,103597,96
3821,Alicia Perez,Female,67,Lesotho,22881,88
3822,David Walker,Non-Binary,20,Central African Republic,49863,99
3823,Erin Ellis,Male,30,Afghanistan,131362,37
3824,Patricia Andrews,Female,60,Austria,25622,96
3825,Spencer Camacho,Male,66,Christmas Island,142740,71
3826,Raymond Harris,Male,47,Mexico,21378,33
3827,Alexander Guzman,Male,79,Croatia,103168,31
3828,Penny Fernandez,Female,71,New Zealand,113847,55
3829,Erin Stewart,Female,62,French Polynesia,91186,12
3830,Daniel Turner,Male,23,Martinique,65201,11
3831,Devin Mayer,Male,34,Brunei Darussalam,140767,88
3832,Henry Taylor,Female,76,Nigeria,127760,72
3833,Jessica Flowers,Male,62,Vanuatu,79251,32
3834,Jeremy Manning,Female,68,Taiwan,92572,57
3835,Jamie Griffin,Female,70,Denmark,59255,38
3836,Daniel James,Male,36,Burkina Faso,83212,60
3837,Anna Thompson,Male,59,Panama,70210,86
3838,Misty Martinez,Female,52,Yemen,145629,98
3839,Barbara Burns,Male,63,Cape Verde,136736,19
3840,Nicole Stewart,Female,43,Bahamas,42499,84
3841,William Marsh,Female,68,El Salvador,122552,56
3842,David Rodriguez,Male,22,Benin,71628,14
3843,Adam Lara,Male,46,Fiji,81360,33
3844,Scott Gomez,Male,54,Fiji,24603,10
3845,Sara Hamilton,Male,37,Libyan Arab Jamahiriya,113309,80
3846,Elizabeth Key,Male,66,Fiji,147466,64
3847,Mason Price,Male,38,Palau,105473,64
3848,Trevor Hill,Female,27,Croatia,32632,62
3849,Erica Taylor,Male,22,Saint Martin,50607,68
3850,Justin Anderson,Female,53,Bulgaria,111873,91
3851,Michael Farmer,Male,23,Uzbekistan,85756,92
3852,Robert Cline,Female,43,San Marino,66994,43
3853,Jacqueline Perry,Female,21,Tokelau,83382,80
3854,Christopher Mayer,Male,79,Mali,90354,59
3855,Natalie Patrick,Male,56,San Marino,76344,52
3856,Shawn Rodriguez,Male,56,Bouvet Island (Bouvetoya),73775,97
3857,Jonathan Torres,Female,67,Bahrain,27349,19
3858,Susan Baker,Male,52,Italy,91154,21
3859,Richard Rivera,Female,18,Zimbabwe,47464,22
3860,Amanda Wiggins,Female,41,Zimbabwe,62624,9
3861,Amber Bennett,Female,74,Guyana,141897,9
3862,Kelly Moore,Male,53,Montserrat,146866,73
3863,Steven Davis,Female,23,Netherlands Antilles,57344,27
3864,Ashley Alvarez DVM,Male,58,Russian Federation,145857,17
3865,Kimberly Taylor,Female,71,Congo,103791,44
3866,Mallory Collins,Male,63,Reunion,44299,45
3867,Steven Anderson,Male,77,Algeria,67975,8
3868,Holly Austin,Male,61,Peru,21462,80
3869,Karen Goodman,Female,77,Brunei Darussalam,140209,18
3870,Christina Robinson,Male,74,Saint Pierre and Miquelon,101441,33
3871,Tom Perez,Female,48,Nigeria,110456,1
3872,Brandon Powell,Male,37,Saint Pierre and Miquelon,101788,76
3873,Ashley Perez,Female,41,American Samoa,126540,6
3874,Matthew Murphy,Female,42,Brunei Darussalam,60581,41
3875,Mary Meyer,Female,53,Argentina,120372,55
3876,Sophia Wolf,Female,38,Norfolk Island,91289,5
3877,Javier Stanley,Non-Binary,47,Cote d'Ivoire,125541,59
3878,Taylor Johnson,Male,41,Australia,34175,80
3879,Janice Williams,Female,61,Falkland Islands (Malvinas),141704,18
3880,Christopher Thomas,Male,59,Vietnam,26191,49
3881,Robert Martin,Male,47,Rwanda,103434,82
3882,Kenneth Webb,Female,39,Qatar,104518,65
3883,Mark Montoya,Female,45,Canada,100158,83
3884,Jodi Lewis,Male,24,Cyprus,86537,54
3885,Kimberly Wilson,Male,52,Timor-Leste,135721,61
3886,Randy Bradshaw,Female,72,Bulgaria,67645,8
3887,Steven Scott,Male,45,Bulgaria,128536,3
3888,Katherine Dunn,Female,31,Saint Barthelemy,43283,25
3889,Mary Peterson,Female,73,Kazakhstan,143153,69
3890,Amy Diaz,Female,27,Luxembourg,106971,55
3891,Traci Martinez,Female,33,Guinea-Bissau,112759,40
3892,Jim Rodriguez,Female,33,Thailand,79123,83
3893,Elizabeth Marks,Male,71,Venezuela,122780,82
3894,Jeffrey Joyce,Female,48,Brunei Darussalam,50024,50
3895,Sean Wagner,Male,59,Qatar,69630,95
3896,Todd Lutz,Male,42,Turkey,50734,33
3897,Ryan Walker,Female,30,Bosnia and Herzegovina,20515,18
3898,Nicholas Gomez,Female,23,Ecuador,130782,57
3899,Brittany Heath,Non-Binary,61,Holy See (Vatican City State),86727,16
3900,Rebecca Cox,Female,26,Saint Barthelemy,117800,80
3901,Travis Schmidt,Female,62,Congo,129164,38
3902,Brett Martin,Male,53,Armenia,66216,41
3903,Lisa Bridges,Male,73,United Arab Emirates,91833,7
3904,Brittany Dunlap,Female,60,Singapore,78755,78
3905,Shannon Ramirez,Male,37,Senegal,47856,53
3906,Tiffany Phillips,Male,35,Bulgaria,134959,63
3907,Valerie English,Male,75,Macao,93870,89
3908,Chad Hurley,Male,60,Bermuda,44162,32
3909,David Peters,Female,74,Israel,26008,38
3910,Thomas Austin,Male,38,Grenada,27987,22
3911,Amy Jenkins,Male,21,Turks and Caicos Islands,82532,16
3912,Rodney Duran,Male,67,Australia,116502,52
3913,Tiffany Sanchez,Male,50,Ireland,23332,29
3914,Maria Myers,Non-Binary,44,El Salvador,86323,16
3915,Ruben Jones,Male,24,Indonesia,58990,76
3916,Desiree Stafford,Female,23,Congo,29873,17
3917,Patrick Blackburn,Female,32,Afghanistan,102542,64
3918,Jeremy Chambers,Female,35,Pitcairn Islands,105761,91
3919,Alexandra Wilson,Female,49,Sweden,56444,89
3920,Brian Fuller,Male,73,Azerbaijan,55340,13
3921,Matthew Evans,Female,28,Guatemala,125219,72
3922,Patrick Gibson,Male,37,Saint Barthelemy,25033,56
3923,William Lozano,Female,41,South Africa,93324,5
3924,Dillon Travis,Male,32,Nauru,35689,12
3925,Steven Rodriguez,Female,65,Djibouti,129756,41
3926,Kevin Walter,Female,24,Vietnam,107134,3
3927,Rebecca Blake,Female,38,Switzerland,123016,99
3928,Brian Bright,Male,59,Kazakhstan,115239,33
3929,Linda Cox,Female,43,Korea,20066,86
3930,Mary Copeland,Female,61,Kuwait,134159,50
3931,Jennifer Little,Male,73,Guinea-Bissau,65246,56
3932,Diana Ramsey,Female,31,Indonesia,27533,9
3933,David Romero,Female,74,United Kingdom,100639,82
3934,Russell Bird,Female,54,Mozambique,90152,50
3935,Brian Shaffer,Female,75,Bhutan,131581,29
3936,Jon Garza,Female,38,New Caledonia,135828,39
3937,Ashley Norman,Male,35,Martinique,79658,91
3938,Kristina Monroe,Male,22,Czech Republic,58498,45
3939,Joseph Schaefer,Male,20,Bulgaria,129028,17
3940,Kyle Garza,Female,40,Seychelles,31772,56
3941,Tiffany Johnston,Male,43,Barbados,109385,98
3942,Phillip Ward,Male,54,Poland,69036,46
3943,Stephanie Fisher,Male,41,Angola,78531,67
3944,Patrick Reed,Female,66,Pakistan,139159,69
3945,Sarah Berry,Male,36,Central African Republic,32940,14
3946,Teresa Li,Male,68,Nepal,138027,67
3947,Paula Caldwell,Female,42,Benin,36932,23
3948,Keith Johnson,Female,38,Israel,115305,94
3949,Annette Knapp,Female,29,Pitcairn Islands,76827,61
3950,Monica Atkinson,Male,74,Turks and Caicos Islands,81431,23
3951,Robert Cooper,Male,78,Suriname,44648,27
3952,Danielle Griffin,Male,58,Poland,132947,54
3953,Jimmy Ritter,Female,50,Samoa,52966,10
3954,Riley Clark,Male,67,Barbados,47777,89
3955,Kimberly Morris,Male,70,Latvia,144661,77
3956,Gregory Ochoa,Female,21,French Southern Territories,52567,16
3957,Shannon Cook,Male,59,Honduras,135259,41
3958,Natalie Huff,Female,74,Tonga,37174,98
3959,Ronald Garcia,Male,24,Netherlands,62598,55
3960,Margaret Edwards,Female,39,Armenia,144711,61
3961,Cody Reyes III,Male,72,Tokelau,79199,86
3962,Heather Shaffer,Male,50,Western Sahara,33798,81
3963,Nicole Chung,Male,34,Cayman Islands,85364,87
3964,Brian Perkins,Female,41,Mozambique,37558,49
3965,Melody Castro,Female,78,San Marino,81084,73
3966,Kimberly Sanders,Female,78,Zimbabwe,64237,52
3967,Christina Davis,Male,51,Malta,85497,2
3968,Sherri Sullivan,Female,45,Cuba,20178,96
3969,Mike Patel,Female,75,British Indian Ocean Territory (Chagos Archipelago),136932,50
3970,Thomas Garcia,Male,60,Western Sahara,106006,86
3971,Robin Clay,Male,58,Solomon Islands,37118,43
3972,Kelly Miller,Male,56,Antarctica (the territory South of 60 deg S),42616,77
3973,Mrs. Amanda Kelley DDS,Non-Binary,39,Estonia,20798,8
3974,Johnny Whitaker,Female,66,Egypt,27601,59
3975,Mrs. Courtney Wong,Male,34,Tajikistan,45363,65
3976,Adam Sanchez,Female,51,Saint Vincent and the Grenadines,22795,81
3977,Logan Massey,Female,23,Mauritania,117462,12
3978,Juan Carroll,Female,63,Swaziland,65264,4
3979,Ryan Carpenter,Female,23,Falkland Islands (Malvinas),122892,77
3980,Stacy Werner,Male,51,Bangladesh,92833,95
3981,Michelle Holden,Female,18,Nicaragua,149688,41
3982,Deborah Wood,Male,27,Iceland,23084,7
3983,Taylor Flores,Female,38,India,115865,87
3984,Tyler Taylor,Male,22,Central African Republic,96646,88
3985,Victoria Wright,Male,19,Canada,20731,69
3986,Betty Pollard,Female,39,Mongolia,21129,69
3987,Katie Alvarez,Male,65,Belgium,48022,81
3988,Robert Munoz,Male,74,Spain,21605,30
3989,Michelle Newman,Male,19,Trinidad and Tobago,97506,73
3990,Victoria Marshall,Male,27,Cook Islands,129241,6
3991,Amy Montgomery,Female,51,Wallis and Futuna,64130,89
3992,Jeffrey Benton Jr.,Female,33,British Indian Ocean Territory (Chagos Archipelago),49265,19
3993,Kristin Brown,Male,65,Italy,52330,80
3994,Sean Hernandez,Male,68,Libyan Arab Jamahiriya,88469,85
3995,Ana Higgins,Male,78,American Samoa,35187,66
3996,Theresa Luna,Male,56,Macao,45791,10
3997,Katherine Padilla,Female,39,Azerbaijan,110436,16
3998,Victoria Lewis,Male,29,Haiti,90610,37
3999,Joshua Leonard,Female,41,Iraq,132341,79
4000,Kelly Liu,Female,64,Micronesia,111962,77
4001,Brianna Ryan,Male,57,Turks and Caicos Islands,59867,77
4002,Emily Smith,Female,55,Heard Island and McDonald Islands,136178,32
4003,Michelle Howard,Male,77,Tajikistan,20893,47
4004,William Austin,Female,76,Israel,119694,72
4005,Monica Oconnor,Female,27,Tajikistan,39773,43
4006,Kyle Blake,Female,52,United States of America,24239,82
4007,Christopher Banks,Female,68,India,40863,36
4008,Bryan Davis DVM,Female,66,Kuwait,71415,26
4009,Tiffany Hughes,Female,49,Zimbabwe,88968,10
4010,Michael Taylor,Male,24,Sao Tome and Principe,120675,31
4011,Brendan Kelly,Male,38,Turkey,80430,97
4012,Sherry Porter,Female,37,Uganda,139000,29
4013,James Perez,Male,43,Armenia,21515,5
4014,Miss Gina Walton,Female,21,Hungary,117206,77
4015,Alicia Obrien,Female,63,Djibouti,134210,1
4016,Mrs. Jacqueline Jackson,Male,69,Reunion,124630,87
4017,Kendra Smith,Female,39,India,34605,3
4018,Alexander Stein,Female,32,Venezuela,76240,67
4019,Shannon Sosa,Female,73,Cape Verde,25586,71
4020,Marc White,Female,57,Belize,121221,35
4021,Gregory Wiggins,Male,38,Montenegro,140419,15
4022,Linda Berry,Male,32,Malawi,142374,67
4023,Michelle Hobbs,Male,39,Spain,134205,93
4024,Charles Fuentes,Male,69,India,51186,30
4025,Andrew Medina,Female,45,Guyana,46928,82
4026,Teresa Aguirre,Male,31,Guyana,118264,75
4027,Eddie Bailey,Female,44,Bahamas,103087,43
4028,Joseph Mccullough,Male,78,Gabon,142990,60
4029,Mr. Zachary Mora DVM,Male,58,Morocco,107029,40
4030,Kimberly Price,Female,57,France,40711,65
4031,Bruce Spencer,Female,75,Slovakia (Slovak Republic),74962,29
4032,Jacob Allen,Female,45,Serbia,40039,74
4033,Chelsea Powell,Male,43,Slovenia,56561,92
4034,Thomas Morse,Male,66,Equatorial Guinea,95483,95
4035,Susan Zimmerman,Female,19,French Southern Territories,117871,19
4036,Annette Meyer,Female,42,Palau,101395,3
4037,Erica Rose,Male,73,Argentina,108658,36
4038,Kim Long,Male,79,Kazakhstan,21577,43
4039,Christina Flores,Male,20,Jersey,127792,15
4040,Craig Raymond,Female,25,India,48350,97
4041,Jeffrey Miller,Male,61,Congo,136908,41
4042,Brian Hoffman,Female,50,Poland,127468,90
4043,Elizabeth Gay,Male,59,Gambia,53798,80
4044,Patricia Hale,Male,69,Netherlands Antilles,117434,36
4045,Amanda Arroyo,Male,52,Sierra Leone,101417,97
4046,Kevin Mccullough,Female,23,Comoros,30785,84
4047,Margaret Stevenson,Female,56,Saint Barthelemy,92227,77
4048,Amber Turner,Male,69,Czech Republic,138680,33
4049,Victor Williams,Female,40,Mongolia,81957,5
4050,Shelly Rodgers,Female,42,Israel,85431,78
4051,Cassandra Wood,Male,76,Guatemala,37297,91
4052,Susan Garcia,Female,67,Algeria,91894,87
4053,Stephanie Joseph,Male,60,Gabon,136869,14
4054,Dalton Clark,Male,36,Oman,83772,68
4055,Alexis Weeks,Male,22,Netherlands Antilles,39581,83
4056,Michael Glass,Female,68,Honduras,75192,47
4057,David Cervantes,Female,28,Chad,21462,54
4058,Victoria Benitez,Female,73,Korea,148848,4
4059,Jacqueline Monroe,Female,29,Comoros,84173,94
4060,Charles Sanchez,Female,27,Bulgaria,35511,83
4061,Sonia Henderson,Male,25,Tanzania,96106,95
4062,Sharon Sims,Female,41,Chile,68665,95
4063,Shawn Doyle,Male,77,Hungary,64414,9
4064,Michael Perry,Male,45,Burkina Faso,101010,53
4065,Donald Santana,Male,58,Jordan,92573,77
4066,Katherine Greene,Male,53,Turkmenistan,113665,78
4067,Jennifer Dominguez,Female,54,Syrian Arab Republic,127803,60
4068,Matthew Walker,Female,38,British Indian Ocean Territory (Chagos Archipelago),139682,46
4069,Ashley Barrera,Female,25,Benin,33386,54
4070,Clifford Murphy DVM,Male,72,French Polynesia,144069,74
4071,Michael Arias,Non-Binary,26,Cameroon,74460,95
4072,Joshua Mitchell,Male,64,Equatorial Guinea,26221,37
4073,Ashley Wilson,Male,32,Cuba,43474,23
4074,Stacey Clements,Male,65,Solomon Islands,126073,27
4075,Kathleen Martinez,Female,63,Isle of Man,135375,70
4076,Julie Rodriguez MD,Male,57,Papua New Guinea,132660,90
4077,Cathy Farmer,Male,35,Burundi,41045,66
4078,Dana Gilbert,Male,59,Uruguay,111319,61
4079,Charles Harper,Male,77,Switzerland,136582,77
4080,Timothy Wang,Male,37,Saint Vincent and the Grenadines,125693,51
4081,Daniel Stewart,Male,23,Guam,24922,50
4082,Tiffany Peterson,Non-Binary,29,Wallis and Futuna,131943,19
4083,Tammy Bell,Female,19,Palau,42706,1
4084,Mathew Myers,Female,24,Micronesia,62771,40
4085,Edgar Brown,Female,33,Qatar,72335,32
4086,Cory Barrett,Female,20,Gibraltar,118015,22
4087,Seth Jones,Female,62,Ethiopia,72949,93
4088,Joseph Hawkins,Female,20,Peru,90714,66
4089,Victor Brown,Female,44,Canada,115558,40
4090,Jennifer Ferguson,Male,67,Bolivia,35240,38
4091,Carolyn Cantu,Male,60,Philippines,111756,48
4092,Charles Garcia,Female,57,Malawi,122272,55
4093,James Hart,Female,55,Thailand,22716,75
4094,Patricia Wilson,Male,50,Malawi,36574,81
4095,Mark Elliott,Male,45,Norfolk Island,131815,55
4096,Matthew Bartlett,Female,18,Turks and Caicos Islands,103255,51
4097,Maria Campbell,Female,72,Zimbabwe,93717,60
4098,Joanna Adkins,Male,25,Armenia,131299,8
4099,Lisa Reed,Male,54,Marshall Islands,64066,86
4100,Jordan Calhoun MD,Male,49,Saint Pierre and Miquelon,135066,68
4101,Heather Thomas,Male,77,Lithuania,81826,75
4102,Carrie Coffey,Male,65,Yemen,40213,72
4103,Dr. Isabel Smith PhD,Male,60,Nauru,91916,9
4104,Joe Page,Non-Binary,54,Zambia,86151,90
4105,Crystal Morales,Female,21,Poland,148518,2
4106,Heather Mcmahon,Male,47,Nicaragua,137018,80
4107,Jason Quinn,Male,23,Bolivia,149024,95
4108,James Cox,Female,63,Saint Vincent and the Grenadines,70906,70
4109,James Cummings,Female,71,Niger,20463,85
4110,Daniel Lee,Female,36,Venezuela,51973,90
4111,Shane Hopkins,Male,49,Ireland,94694,59
4112,Stephanie Kelley,Male,26,Cameroon,40651,19
4113,Jennifer Schneider,Male,29,Northern Mariana Islands,88694,28
4114,Charles Rodriguez,Female,28,Dominican Republic,40008,72
4115,Elizabeth Wall,Female,63,Saint Kitts and Nevis,131738,14
4116,Loretta Williams,Male,72,Georgia,90474,24
4117,Juan Moore,Non-Binary,33,United States of America,58185,44
4118,Joseph White,Male,18,Swaziland,107924,56
4119,Michael Cruz,Female,62,Rwanda,94417,90
4120,Denise Reese,Male,72,Belize,145502,95
4121,Brittney Morales,Female,70,Palestinian Territory,91139,51
4122,Christina Jenkins,Female,38,Nepal,54980,32
4123,Sean Anderson,Male,47,Montenegro,42504,50
4124,Emily Fitzpatrick,Male,30,Pitcairn Islands,74970,41
4125,Nancy Liu,Male,51,Hong Kong,36766,66
4126,Rachel Miller,Male,21,Estonia,136944,25
4127,Scott Brown,Male,45,Cyprus,113922,61
4128,Emily Winters,Female,55,Cook Islands,31695,66
4129,Chris Lewis,Female,75,Moldova,37796,42
4130,Heidi Blankenship,Female,48,Guadeloupe,62543,65
4131,Sandra Alvarez,Female,76,Sri Lanka,34559,36
4132,Donna Garcia,Female,72,Dominican Republic,124450,76
4133,Stephanie Hernandez,Female,44,Tuvalu,53139,9
4134,Joseph Montgomery,Female,22,Burkina Faso,140494,36
4135,Juan Harrison,Non-Binary,42,Saint Helena,123869,92
4136,Miss Stephanie Cherry,Female,20,Finland,28802,38
4137,Bridget Wallace,Female,50,Yemen,93843,33
4138,Brandy James,Female,21,Kuwait,60205,42
4139,Christopher Smith,Non-Binary,42,Colombia,118750,61
4140,Sabrina Galvan,Male,37,Tuvalu,54159,46
4141,Catherine Shannon,Male,51,Haiti,31516,86
4142,Theresa Knight,Female,43,Papua New Guinea,70492,89
4143,Victoria Tanner,Male,79,Azerbaijan,49086,61
4144,Chad Evans,Male,79,Haiti,133758,18
4145,Chase Haney,Male,22,Marshall Islands,50480,70
4146,Maureen Nixon,Female,52,Dominica,72091,82
4147,Michael Rush,Non-Binary,78,Czech Republic,148023,80
4148,Larry Lloyd,Female,45,Ecuador,130195,15
4149,Steven Butler,Male,46,Eritrea,67766,48
4150,Samuel Lee,Male,26,Zambia,58737,72
4151,Joseph Moon,Female,69,Cook Islands,29265,13
4152,Taylor Williams II,Female,55,Zambia,134165,43
4153,Jerry Hamilton,Male,67,Suriname,139501,60
4154,Paul Wolf,Female,23,Antigua and Barbuda,138257,57
4155,Bobby Arnold,Male,36,Sudan,90990,71
4156,William Weber,Male,77,Portugal,121454,17
4157,Alicia James,Female,61,Dominican Republic,111717,50
4158,Jamie Johnson,Female,74,Belarus,35386,32
4159,Melissa Rogers,Male,28,Belgium,124718,22
4160,Sarah Mueller,Female,19,Romania,57425,55
4161,Gordon Hahn,Male,64,Syrian Arab Republic,141635,57
4162,Kristen Burns,Male,61,Haiti,63254,13
4163,Thomas Sellers,Female,61,Thailand,109863,47
4164,Melvin Flores,Male,26,Paraguay,138350,87
4165,Ashley Cochran,Female,38,Malta,73634,62
4166,Ashley Jones,Female,41,Luxembourg,106717,54
4167,Christian Solis,Female,51,Iraq,67662,29
4168,Sharon Smith,Female,39,Antarctica (the territory South of 60 deg S),106988,22
4169,Robert Berg,Male,20,Holy See (Vatican City State),123784,65
4170,Brooke Sims,Female,29,Saint Helena,126337,29
4171,Julia Marks,Female,45,Ethiopia,119287,48
4172,Ashley Martinez,Male,47,Heard Island and McDonald Islands,107527,5
4173,Christina Reese,Male,43,Tonga,126847,35
4174,Brandon Bean,Male,65,Lao People's Democratic Republic,95452,74
4175,Rickey Hall,Female,38,Slovakia (Slovak Republic),30143,83
4176,Bobby Flores,Male,45,Saint Lucia,111391,71
4177,Karen Gonzalez,Male,73,Iceland,35581,46
4178,Lisa Lopez MD,Female,43,United States Virgin Islands,87443,35
4179,Sharon Brown,Female,79,Portugal,49424,45
4180,Aaron Thompson,Female,50,Monaco,108844,13
4181,Charles Weaver,Female,38,Peru,61984,10
4182,Melissa Warner,Female,52,Ethiopia,61505,66
4183,Cody Morris,Female,69,Luxembourg,132061,70
4184,Carla Reid DDS,Male,51,Greenland,122478,72
4185,Katie Mitchell,Female,58,South Africa,82699,25
4186,Roger Moss,Female,68,Korea,46957,44
4187,Mary Donaldson,Female,64,Iran,45464,60
4188,Paul Brown,Non-Binary,35,Myanmar,134012,47
4189,Gregory Quinn,Female,75,Rwanda,43649,40
4190,Sabrina Miller,Female,28,Ukraine,62065,7
4191,Michelle Smith,Female,74,Saint Helena,112661,46
4192,Anita Chapman,Non-Binary,40,South Georgia and the South Sandwich Islands,54758,23
4193,Heather Becker,Female,65,Ethiopia,25596,83
4194,Andrea Baker,Male,39,Saint Helena,36374,46
4195,Joanne Harmon,Male,34,Sierra Leone,138686,86
4196,Mr. Phillip Edwards,Female,22,Western Sahara,23775,13
4197,Mrs. Laurie Williams MD,Male,61,United Arab Emirates,47388,21
4198,Joel Mclean,Female,28,United States Virgin Islands,143800,1
4199,Valerie Ford,Male,47,Norfolk Island,41029,19
4200,Jodi Thomas,Female,32,Grenada,103981,60
4201,Jennifer Johnson,Female,44,Yemen,73639,33
4202,Eugene Fritz,Male,52,Cook Islands,134010,4
4203,Jennifer Smith,Female,50,Guyana,34645,3
4204,Mary Thompson,Male,37,Dominican Republic,51105,91
4205,Catherine Davis,Non-Binary,78,Jordan,33668,52
4206,Chris Rogers,Female,33,Heard Island and McDonald Islands,147949,99
4207,James Torres,Male,51,Monaco,35960,28
4208,Kirsten Perez,Female,19,Latvia,146519,70
4209,Dr. Jeffrey Valentine,Male,52,Togo,31357,70
4210,Wayne Brown,Male,57,Faroe Islands,84604,55
4211,Andrea Morris,Female,73,India,122739,57
4212,Dylan Young,Male,45,Hungary,71796,87
4213,Regina Butler,Female,64,Venezuela,35804,97
4214,Eric Moore,Male,56,Saint Lucia,147732,16
4215,Melinda Patterson,Female,23,Nauru,135733,24
4216,Carl Campbell,Male,26,Singapore,34626,69
4217,Renee Shields,Male,37,Macao,48132,41
4218,Wesley Brown,Female,77,Hong Kong,27951,77
4219,Jason Clark,Male,18,Sri Lanka,26449,47
4220,David Wiggins,Female,25,Bahrain,39065,76
4221,Thomas Kaufman,Male,72,Jersey,121503,69
4222,Kristen Ray,Female,40,Cote d'Ivoire,125072,31
4223,Cory Martinez,Male,20,United Kingdom,29130,92
4224,Mark Maddox,Female,21,Fiji,109360,92
4225,Kevin Young,Male,75,Brunei Darussalam,82287,30
4226,Katherine Harrison,Male,42,Belgium,126937,18
4227,Jorge Davis,Male,64,Christmas Island,71702,44
4228,Loretta Miller,Female,55,Guam,56993,27
4229,Lance Macdonald DVM,Male,32,France,51875,99
4230,Jerry Waters,Male,38,Heard Island and McDonald Islands,135284,26
4231,Desiree Thomas,Male,52,Angola,26054,60
4232,Amy Wright,Male,74,Martinique,119809,18
4233,Erin Summers,Male,70,Qatar,127357,97
4234,Mr. Don Flores,Male,70,United States of America,68517,89
4235,Miss Kimberly Holloway,Male,63,Algeria,96368,56
4236,Tina Harper,Female,69,Montenegro,49670,31
4237,Nicholas Moss,Male,31,Grenada,69112,59
4238,Robert Campbell,Female,53,Uzbekistan,108388,2
4239,Jenny Cardenas,Male,29,Taiwan,109156,97
4240,Dean Thomas,Female,34,Vietnam,48307,39
4241,Matthew Farmer,Non-Binary,56,Nicaragua,133087,61
4242,John Browning,Female,26,United States Virgin Islands,87087,63
4243,Mario Peters,Female,52,Wallis and Futuna,67922,96
4244,Olivia Rodriguez,Female,77,Gambia,83080,18
4245,Donald Mccarthy,Female,30,Madagascar,113348,17
4246,Christopher Anderson,Male,32,Benin,99335,98
4247,Becky Parrish,Female,35,Suriname,46312,39
4248,Jackie Stewart,Female,68,Guam,125156,71
4249,Krista Fuller,Male,50,Colombia,86985,54
4250,Jennifer Nguyen,Female,23,Senegal,140641,99
4251,Amanda Campbell,Male,76,Iran,77608,94
4252,Laura Ware,Female,44,Nauru,109962,76
4253,Mitchell Anderson,Male,40,Cambodia,120963,35
4254,Barry Hernandez,Female,76,Gibraltar,60277,11
4255,Teresa Young,Male,44,Solomon Islands,51551,61
4256,Valerie Morgan,Male,51,Wallis and Futuna,109813,44
4257,Paul Vasquez,Male,73,Holy See (Vatican City State),76597,68
4258,Kelly May,Female,63,Montserrat,121025,25
4259,Christopher Carson,Female,55,Hong Kong,144342,48
4260,Joan Wilson,Male,31,Indonesia,65212,32
4261,Debbie Allen,Male,53,Gabon,29637,84
4262,Kristin Williams,Male,70,Tanzania,63258,95
4263,Courtney Williams,Female,25,Kiribati,55693,4
4264,David Hernandez,Non-Binary,79,Cocos (Keeling) Islands,29824,38
4265,Kathryn Morris,Male,52,Bouvet Island (Bouvetoya),149553,63
4266,Meagan Smith,Female,36,Timor-Leste,46950,47
4267,Katherine Caldwell,Female,47,Uzbekistan,43488,1
4268,Krista Williams,Male,31,Dominican Republic,147870,3
4269,Christine Aguilar,Female,76,American Samoa,124544,86
4270,Michael Perkins,Male,37,Korea,135200,62
4271,Steven Martin,Female,66,Trinidad and Tobago,20215,64
4272,Joshua Herman,Female,42,Falkland Islands (Malvinas),125603,17
4273,Diana Hawkins,Female,57,Burkina Faso,31523,78
4274,Caitlin Harris,Female,41,Dominican Republic,95900,62
4275,Felicia Murphy,Male,31,Heard Island and McDonald Islands,88689,35
4276,Bryan Mitchell,Male,43,Singapore,43834,13
4277,Larry Curtis,Female,55,Saint Barthelemy,54474,35
4278,Jennifer Lopez,Male,40,Myanmar,63066,43
4279,Robert Newton,Male,39,British Indian Ocean Territory (Chagos Archipelago),119871,2
4280,Christina Hudson,Female,65,Ethiopia,30400,56
4281,Sandra Craig,Male,74,Cocos (Keeling) Islands,145211,77
4282,Sabrina Ward,Female,36,Hungary,30345,51
